costF,latencyF,alg
0.285948448448448,0.116756992447311,1
0.261753003003003,0.127367964393701,1
0.259782282282282,0.128907625395112,1
0.324911161161161,0.102899502102363,1
0.296589089089089,0.111405673636568,1
0.327947947947948,0.100863617005616,1
0.299194194194194,0.111024296497358,1
0.288085585585586,0.116091382008175,1
0.269563313313313,0.12411989965826,1
0.271452702702703,0.123854214205809,1
0.240202702702703,0.140003905748549,1
0.283417167167167,0.117849188031804,1
0.314542042042042,0.105571170888071,1
0.312138388388388,0.105798736857219,1
0.257195945945946,0.130589104749594,1
0.31883008008008,0.104704319013236,1
0.306634134134134,0.107779159205138,1
0.341943193193193,0.0974940879162702,1
0.286652902902903,0.116644022994636,1
0.326574074074074,0.101648719521315,1
0.314753503503504,0.105570741593929,1
0.321081081081081,0.103589495964413,1
0.255787037037037,0.131652155643571,1
0.295319069069069,0.112863247558272,1
0.273891391391391,0.121976381340209,1
0.3353003003003,0.0989688448368801,1
0.343050550550551,0.0971873664627181,1
0.272841591591592,0.122421711684855,1
0.258738738738739,0.129934613891896,1
0.258205705705706,0.130188131431431,1
0.272267267267267,0.123234863010444,1
0.32581956956957,0.102099048754044,1
0.27466966966967,0.121948409981242,1
0.296293793793794,0.11272584508045,1
0.279602102102102,0.119492727576188,1
0.334398148148148,0.0990741586527647,1
0.294433183183183,0.113332328436872,1
0.293139389389389,0.113904576960012,1
0.275207707707708,0.121784949045234,1
0.320345345345345,0.103818804289706,1
0.319069069069069,0.104556579242061,1
0.255331581581582,0.131787146957887,1
0.336084834834835,0.0989315571114232,1
0.275605605605606,0.121733261368127,1
0.29348973973974,0.113814834286004,1
0.293913913913914,0.113726673523102,1
0.292458708708709,0.114134288238804,1
0.294206706706707,0.113426577648292,1
0.336114864864865,0.0989198030979293,1
0.334184184184184,0.0991594190462529,1
0.153494744744745,0.221844920403242,1
0.1338501001001,0.250517048286818,1
0.123981481481481,0.269235898383586,1
0.129907407407407,0.257676859781568,1
0.0925,0.368641235060637,1
0.0988375875875876,0.337472445079189,1
0.0952014514514515,0.3430042946173,1
0.10111986986987,0.328471413365072,1
0.103935185185185,0.327156819670276,1
0.0950312812812813,0.359471682985409,1
0.109617117117117,0.306419816901159,1
0.104189189189189,0.320893058573201,1
0.100284034034034,0.333682276592872,1
0.108816316316316,0.31262331559903,1
0.107861611611612,0.312636555842456,1
0.158220720720721,0.214318164997047,1
0.117862862862863,0.284170425930675,1
0.135749499499499,0.249493914437186,1
0.161478978978979,0.209991489536961,1
0.258813813813814,0.129757781253111,1
0.235955955955956,0.142548443255404,1
0.192577577577578,0.1754240628863,1
0.210421671671672,0.160696138659196,1
0.231622872872873,0.145634000702891,1
0.111347597597598,0.295963179124296,1
0.140768268268268,0.237934031588485,1
0.107831581581582,0.314079646565994,1
0.106132382382382,0.315454465576959,1
0.110301551551552,0.30532745101019,1
0.110515515515516,0.305097295494176,1
0.189304304304304,0.176769501940411,1
0.202563813813814,0.16400202699189,1
0.207092092092092,0.163049210829715,1
0.194771021021021,0.172177508173056,1
0.237347347347347,0.140924956299347,1
0.167638888888889,0.201504118431732,1
0.187053303303303,0.17926892755616,1
0.197446196196196,0.170715753389114,1
0.1988501001001,0.169226308910705,1
0.20137012012012,0.167084534824576,1
0.193252002002002,0.173917472719326,1
0.208888888888889,0.161958655229572,1
0.244184184184184,0.138224513723633,1
0.210332832832833,0.160960983335354,1
0.25342967967968,0.132854397779848,1
0.197481231231231,0.169537254471547,1
0.289582082082082,0.115573836605684,1
0.207123373373373,0.162709158022173,1
0.192636386386386,0.17391896097351,1
0.145575575575576,0.228675097862896,1
0.11916041041041,0.277287906357936,1
0.12535035035035,0.26338372207682,1
0.142937937937938,0.233390094314869,1
0.122769019019019,0.276362829943989,1
0.133093093093093,0.25303190483485,1
0.131081081081081,0.254867088355778,1
0.110171421421421,0.305805403612302,1
0.117125875875876,0.285479113777758,1
0.114766016016016,0.286533883612321,1
0.129943693693694,0.256992158790067,1
0.112505005005005,0.29493259965708,1
0.115256506506507,0.28602416782589,1
0.118068068068068,0.282776723010839,1
0.13625,0.247247669272305,1
0.141709209209209,0.236697349452144,1
0.122839089089089,0.273819803180395,1
0.109481981981982,0.311465863366645,1
0.135271521521522,0.249533360515393,1
0.144443193193193,0.231757984633368,1
0.156224974974975,0.215810443205236,1
0.148561061061061,0.226455744526719,1
0.14850975975976,0.228464479967012,1
0.161157407407407,0.21032090728176,1
0.175028778778779,0.193065701604374,1
0.172083333333333,0.195288699219906,1
0.177127127127127,0.191141986733318,1
0.183315815815816,0.183157110095583,1
0.157959209209209,0.214690454240773,1
0.170964714714715,0.197717644373922,1
0.163094344344344,0.206998945837199,1
0.168606106106106,0.19975764698512,1
0.161960710710711,0.208460423389025,1
0.165549299299299,0.204628896293509,1
0.338861361361361,0.0975720956561483,1
0.33225975975976,0.0998245537956323,1
0.269306806806807,0.124872927038552,1
0.25660035035035,0.13134664927464,1
0.328893893893894,0.100135172999166,1
0.336266266266266,0.0983212171521086,1
0.320852102102102,0.10369292690687,1
0.319607107107107,0.103837178493597,1
0.333945195195195,0.0993595967721663,1
0.311746746746747,0.106916935375519,1
0.321943193193193,0.103542026200864,1
0.326283783783784,0.101887852266306,1
0.334174174174174,0.0992508684397083,1
0.325175175175175,0.102112108276262,1
0.327646396396396,0.101622238744186,1
0.235725725725726,0.142686614108634,1
0.180762012012012,0.184595486164474,1
0.188843843843844,0.1780716270666,1
0.241107357357357,0.139810884852348,1
0.199864864864865,0.16818592342799,1
0.23254004004004,0.143597808626951,1
0.253887637637638,0.132238312853155,1
0.238855105105105,0.140068378229139,1
0.183174424424424,0.1844764377159,1
0.261102352352352,0.128580263895004,1
0.186661661661662,0.181101485655335,1
0.194121621621622,0.173531017673044,1
0.271347597597598,0.124012366854902,1
0.187391141141141,0.1788660353479,1
0.210974724724725,0.159551247308425,1
0.217511261261261,0.15391243690867,1
0.225023773773774,0.149320285599241,1
0.184822322322322,0.181190940203049,1
0.208462212212212,0.162150010843656,1
0.236721721721722,0.14253319132847,1
0.183516016016016,0.182960631963725,1
0.231781781781782,0.1455154274199,1
0.244570820820821,0.137442989802407,1
0.179274274274274,0.188694124390796,1
0.178265765765766,0.189452771985604,1
0.24391016016016,0.138355078641199,1
0.170688188188188,0.199460084416902,1
0.178064314314314,0.189734286263553,1
0.231124874874875,0.145772779345111,1
0.232506256256256,0.144472191059295,1
0.244548298298298,0.137789108068907,1
0.22472972972973,0.150312260765501,1
0.224388138138138,0.150338470236018,1
0.224788538538539,0.149863867099274,1
0.222394894894895,0.150831591758857,1
0.184538288288288,0.181544932850609,1
0.143252002002002,0.232827429893818,1
0.12744994994995,0.261390433938877,1
0.175543043043043,0.192902791218654,1
0.136850600600601,0.243015042229595,1
0.177344844844845,0.190902322772204,1
0.133395895895896,0.251558765396897,1
0.196970720720721,0.171516484168214,1
0.172647647647648,0.194455202449886,1
0.191785535535536,0.175994861348944,1
0.153448448448448,0.22214442968003,1
0.165335335335335,0.20491932682229,1
0.149584584584585,0.22641527222844,1
0.15159034034034,0.222506553341203,1
0.167945445445445,0.200466216557169,1
0.132103353353353,0.253272527024506,1
0.191257507507508,0.17673323858551,1
0.157834084084084,0.215788214827719,1
0.175982232232232,0.191487458850985,1
0.171122372372372,0.195697327677478,1
0.308724974974975,0.107338196433268,1
0.251207457457457,0.132974516874123,1
0.287692692692693,0.116468007549529,1
0.303723723723724,0.109003119383819,1
0.27968968968969,0.119000077922623,1
0.207723973973974,0.162459290297184,1
0.285137637637638,0.116886956596623,1
0.311926926926927,0.106708133793285,1
0.232230980980981,0.144570073603538,1
0.311571571571572,0.107009752169427,1
0.266855605605606,0.125390548533946,1
0.277123373373373,0.120848473338167,1
0.234968718718719,0.143085551742755,1
0.254156656656657,0.131802759362234,1
0.282386136136136,0.118961700102008,1
0.306428928928929,0.108626897908464,1
0.284151651651652,0.117622356214658,1
0.278654904904905,0.119829977588461,1
0.260792042042042,0.128743482584533,1
0.291910660660661,0.11427791312088,1
0.264633383383383,0.126332109410143,1
0.306441441441441,0.1079780341531,1
0.266421421421421,0.125702691487992,1
0.264004004004004,0.127156213200376,1
0.249552052052052,0.133804349192724,1
0.29892017017017,0.111387976767953,1
0.289948698698699,0.114407779948406,1
0.292391141141141,0.114276983304616,1
0.231092342342342,0.146009074329623,1
0.282516266266266,0.117928435469737,1
0.272757757757758,0.122773533549477,1
0.24799049049049,0.135377707360158,1
0.248793793793794,0.1351166043004,1
0.230832082082082,0.146029292890971,1
0.289333083083083,0.115741602729679,1
0.278475975975976,0.120709495585218,1
0.492140890890891,0.0621860249680335,2
0.508385885885886,0.060330258548805,2
0.502737737737738,0.0607414534895983,2
0.484022772772773,0.0640450749406694,2
0.473531031031031,0.0676617138805658,2
0.501684184184184,0.0607869729934754,2
0.486719219219219,0.0632006492228695,2
0.489705955955956,0.0623378025914219,2
0.501492742742743,0.0609356025414963,2
0.484202952952953,0.0640094330916386,2
0.0106931931931932,0.828016157890407,2
0.011498998998999,0.821920268668544,2
0.480860860860861,0.0649657405088489,2
0.0108833833833834,0.82539335837657,2
0.010472972972973,0.82802890309635,2
0.482386136136136,0.0646423661077686,2
0.50330955955956,0.0604311199979818,2
0.0108983983983984,0.822826752312758,2
0.0103678678678679,0.833599705994621,2
0.483038038038038,0.064570666942657,2
0.486144894894895,0.0635881998605209,2
0.48369994994995,0.0642810167726874,2
0.0119156656656657,0.820849064317612,2
0.474871121121121,0.0659191721333765,2
0.486295045045045,0.0632518878252866,2
0.49339964964965,0.0610921100768009,2
0.491516516516517,0.0623202196762177,2
0.011275025025025,0.822422901704644,2
0.48204954954955,0.0646691433122795,2
0.480745745745746,0.0653797759072726,2
0.477702702702703,0.0655809809869596,2
0.487416166166166,0.0627077955558076,2
0.484614614614615,0.0638560231664892,2
0.481629129129129,0.0647736495590496,2
0.0100525525525526,0.837279984033237,2
0.0111824324324324,0.822667940040028,2
0.0107945445445445,0.825513825024992,2
0.010223973973974,0.834669186281445,2
0.485281531531532,0.0636074314053607,2
0.480449199199199,0.0654913634878305,2
0.0101789289289289,0.834906538309724,2
