costF,latencyF,rank
0.552673942701228,0.0654308943203772,1
0.266207366984993,0.101163205155713,1
0.338635743519782,0.0909578385706851,1
0.395266030013643,0.0852284205195884,1
0.295566166439291,0.0965440677574277,1
0.299590723055935,0.0957603174872455,1
0.319386084583902,0.0929227870969693,1
0.333410641200546,0.0913722863886283,1
0.560327421555252,0.0648114991997158,1
0.55431105047749,0.0651924571727732,1
0.313356070941337,0.0938279270673804,1
0.342646657571623,0.0908219629742955,1
0.280613915416098,0.0983735450266569,1
0.389467939972715,0.0853809267686088,1
0.316480218281037,0.0935126478662354,1
0.330804911323329,0.0918117856653443,1
0.291418826739427,0.0968595754981966,1
0.246903137789904,0.104383205396559,1
0.303697135061392,0.0955674124647093,1
0.309072305593452,0.0944266305620941,1
0.324461118690314,0.092817201790731,1
0.305266030013643,0.0951298645647819,1
0.327380627557981,0.0919865833176798,1
0.569890859481583,0.0637980666075218,1
0.308281036834925,0.0950779333302451,1
0.354379263301501,0.0893701562235339,1
0.566548431105048,0.0642590134489416,1
0.563301500682128,0.0643092394262847,1
0.567053206002728,0.0638340528082993,1
0.278799454297408,0.0996978090873156,1
0.326821282401091,0.0924558454854151,1
0.289809004092769,0.0975064129536962,1
0.561991814461119,0.0645596485341864,1
0.324474761255116,0.0928012215970296,1
0.563069577080491,0.0644186044263027,1
0.0907912687585266,0.226317093629959,1
0.224733969986357,0.109290601580457,1
0.922769440654843,0.0289689092058661,1
0.0980900409276944,0.207315957700128,1
0.0995770804911323,0.204721769269384,1
0.268990450204638,0.100704754670185,1
0.547926330150068,0.0674932710463238,1
0.549154160982265,0.0672179686993889,1
0.550723055934516,0.0671151786085506,1
0.546193724420191,0.0674974550794382,1
0.217967257844475,0.110410199617934,1
0.829836289222374,0.0386869414129005,1
0.208594815825375,0.112482051948287,1
0.894815825375171,0.0312739422724732,1
0.381691678035471,0.0855817427781259,1
0.413042291950887,0.0819602687379857,1
0.295361527967258,0.0966746342025545,1
0.350177353342428,0.0897738626791542,1
0.274952251023192,0.100061310149102,1
0.367039563437926,0.0874966235468066,1
0.359072305593452,0.0876658483483134,1
0.370190995907231,0.0865319753743281,1
0.862646657571624,0.0347048142662872,1
0.378281036834925,0.0862810564472654,1
0.278894952251023,0.0993570037681789,1
0.355702592087312,0.0890301771630374,1
0.398431105047749,0.0845696638437042,1
0.284379263301501,0.0979615232447212,1
0.345306957708049,0.0903844326543392,1
0.409413369713506,0.0824800557425723,1
0.245852660300136,0.105403124998077,1
0.343287858117326,0.0906178419302175,1
0.243287858117326,0.106539511907925,1
0.28331514324693,0.0983175352388323,1
0.843519781718963,0.0366057892778526,1
0.406261937244202,0.083026792842807,1
0.357639836289222,0.0889113892985266,1
0.243642564802183,0.105675087150509,1
0.379645293315143,0.0860088833351807,1
0.404815825375171,0.0834483781290041,1
0.368840381991814,0.0870154245787158,1
0.369167803547067,0.0868422091237764,1
0.379017735334243,0.0861957408476693,1
0.404133697135061,0.0837821338797423,1
0.170190995907231,0.122581956286875,1
0.191173260572988,0.116619287179639,1
0.176521145975443,0.121705700208929,1
0.195743519781719,0.112729911960384,1
0.183301500682128,0.118500959382971,1
0.180532060027285,0.119819597852888,1
0.180341064120055,0.121624621382361,1
0.181828103683493,0.118642179290566,1
0.185279672578445,0.118276410412511,1
0.13762619372442,0.154368442615854,1
0.830845839017735,0.0382200349612885,1
0.148894952251023,0.133562828135654,1
0.881132332878581,0.0326699150351208,1
0.214297407912688,0.112021034786983,1
0.239427012278308,0.107495915073973,1
0.141664392905866,0.144171285877315,1
0.216739427012278,0.111665339232351,1
0.166793997271487,0.126044982047773,1
0.13206002728513,0.159281112791073,1
0.866384720327422,0.0341930788884501,1
0.227107776261937,0.108876083442629,1
0.873328785811733,0.0331099065510268,1
0.233724420190996,0.108012063024548,1
0.851432469304229,0.0356056471437865,1
0.234174624829468,0.107802140590017,1
0.842305593451569,0.0369560174614821,1
0.860982264665757,0.0347279670881846,1
0.139481582537517,0.147502549755054,1
0.84731241473397,0.0357345434916618,1
0.839017735334243,0.0369653700060906,1
0.85431105047749,0.0351695408014867,1
0.834133697135061,0.0378527542057224,1
0.857667121418827,0.0351117202766419,1
0.858512960436562,0.0350377789183272,1
0.833342428376535,0.0379569858541884,1
0.853151432469304,0.0355360656182968,1
0.846739427012278,0.0362589716086104,1
0.609413369713506,0.0596088474017198,1
0.477912687585266,0.0744711834827733,1
0.469822646657572,0.0749261882939719,1
0.351991814461119,0.089612724664339,1
0.929959072305593,0.0279863118829265,1
0.46237380627558,0.075196919848429,1
0.585784447476125,0.0615875434653797,1
0.454447476125512,0.076862165027935,1
0.445743519781719,0.0778524799581737,1
0.588103683492497,0.0612670078528852,1
0.345729877216917,0.0899517192464556,1
0.459467939972715,0.0761646620958156,1
0.450054570259209,0.0777776596013056,1
0.442878581173261,0.0782108300884369,1
0.5806275579809,0.0616901225965652,1
0.460695770804911,0.0758903618072316,1
0.452155525238745,0.0769471114481387,1
0.452100954979536,0.0777344128724767,1
0.580300136425648,0.0623975582123385,1
0.970463847203274,0.0248889495202558,1
0.0965893587994543,0.220431248996294,1
0.439099590723056,0.0791285397381622,1
0.969427012278308,0.0248909536369576,1
0.0522237380627558,1,1
0.961950886766712,0.0249736322408934,1
0.941896316507503,0.0271403285151614,1
0.943956343792633,0.0270787986164211,1
0.938594815825375,0.0271749786381377,1
0.975538881309686,0.0247520542855443,1
0.973901773533424,0.0247787406816265,1
0.60924965893588,0.0598535430190242,1
0.41968622100955,0.0800111421856633,1
0.241923601637108,0.106587206369434,1
0.592701227830832,0.0603914549737826,1
0.398922237380628,0.084543997085944,1
0.575770804911323,0.0627233502361825,1
0.308772169167804,0.0950613729974985,1
0.573178717598909,0.0632862784897715,1
0.5706275579809,0.063457489828009,1
0.591459754433834,0.0612092576479247,1
0.834324693042292,0.0374835396533388,1
0.871896316507503,0.0339111840523644,1
